"Modelo";"Sistema Operacional";"Disponibilidade";"Dimensões";"Peso";"MELHOR PREÇO";"Faixa de Preço";"Custo-benefício";"Hardware";"- Tela";"- Câmera";"- Desempenho";"Gsm";"Dual Sim";"Sim Card";"Chipset";"Processador";"64 Bit";"GPU";"RAM";"Memória Max";"Memória Expansível";"Polegadas";"Resolução";"Densidade de pixels";"Tipo";"Touchscreen";"Multitouch";"Cores";"Megapixel";"Resolução";"Estabilização";"Autofoco";"Foco por toque";"Flash";"HDR";"Localização";"Câmera Frontal";"Resolução da gravação";"FPS da gravação";"Stereo Sound Rec";"Wi-Fi";"Bluetooth";"USB";"NFC";"GPS";"GPRS";"EDGE";"UMTS";"HSDPA";"HSUPA";"HSPA+";"LTE";"Velocidade máxima de download";"Velocidade máxima de upload";"Acelerômetro";"Proximidade";"Player de música";"Player de vídeo";"Radio FM";"Tv";"Saída de TV";"Browser";"Flash Player";"Vibração";"Viva Voz";"Toques";"Toques personalizados";"Outros";"Tipo";"Autonomia conversação";"Autonomia em standby";"Ampere";"SAR EU";"Vídeo HDR";"Resistência a água";"Barômetro";"Dual Rec";"Detecção facial";"Auto focagem de vídeo";"Slow Motion";"Vídeo Câmera Frontal";"Giroscópio";"Bússola";"Impressão digital";"Mic. de Redução de Ruído";"Estabilização de vídeo";"Proteção";"Aperture Size";"Foto em Vídeo";"Opções da Câmera Frontal";"Preço FastShop";"Detecção de sorriso";"Gesto";"IRDA";"Tamanho do Sensor";"Preço Casas Bahia";"Zoom Ótico";"SAR US";"Preço Extra";"Preço Submarino";"Preço Magazine Luiza";"Preço Kabum";"Preço Walmart";"Dual Shot";"Preço Pontofrio";"Preço Americanas";"Segundo Display";"Preço Carrefour";"Code";"Display Curvo";"Teclado Qwerty";"Java";"Preço Apple";"Antena";"Câmera";"ROM";"Email";"MMS";"3D";"Foto 3D";"Vídeo 3D"
"Alcatel Pop 2 (4.5)";"Android 4.4.2 KitKat";"2014/4";"132.5 x 65.4 x 9.95 mm";"147 gramas";"R$ 449   (ver todos)";"R$ 449 - R$ 749";"6.8 / 10";"5.5 / 10";"3.9 / 10";"5.5 / 10";"4.3 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Micro";"Qualcomm MSM8916 Snapdragon 410";"1.2 GHz Quad Core";"X";"Adreno 306";"1 GB";"8 GB";"ok Micro SD Até 32 GB";"4.5";"2592 x 1944 pixel";"218 ppi";"TFT LCD";"ok Capacitiva";"ok";"16 milhões";"5 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 0.3 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/MPEG-4";"ok Stereo/RDS";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotDLNA";"Litio";"720 minutos";"400 horas";"2000 Mah";"";"";"";"";"";"ok";"ok";"";"";"ok";"ok";"";"ok";"ok";"";"";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"LG K10 Novo";"Android 7.0 Nougat";"2017/1";"148.7 x 75.3 x 7.9 mm";"142 gramas";"R$ 642   (ver todos)";"R$ 642 - R$ 1.289";"6.8 / 10";"6.3 / 10";"5.3 / 10";"7.5 / 10";"4 / 10";"ok Quad Band (850/900/1800/1900)";"X Também disponível Dual SIM";"Nano";"MediaTek MT6750";"Quad-core 1.5 GHz Cortex-A53 + Quad-core 1.0 GHz Cortex-A53";"ok";"Mali-T860MP2";"2 GB";"32 GB";"ok Micro SD Atè 2 TB";"5.3";"4160 x 3120 pixel";"277 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"";"ok LED";"ok";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.2 com A2DP/LE";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV/DIVX/MKV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspotUSB OTG";"Litio";"240 minutos";"100 horas";"2800 Mah";"";"";"";"";"";"ok";"X";"";"Full HD, 30fps";"X";"ok";"";"";"X";"";"F 2.2";"ok";"HDR/Face Detection/Smile Detection";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"BlackBerry Priv";"Android 5.1.1 Lollipop";"2015/4";"147 x 77.2 x 9.4 mm";"192 gramas";"R$ 1.311   (ver todos)";"R$ 1.311 - R$ 1.311";"6.8 / 10";"8 / 10";"9.1 / 10";"8.7 / 10";"6.8 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Nano";"Qualcomm MSM8992 Snapdragon 808";"Dual-core 1.8 GHz Cortex-A57 + Quad-core 1.44 GHz Cortex-A53";"ok";"Adreno 418";"3 GB";"32 GB";"ok Micro SD Até 2 TB";"5.4";"4898 x 3674 pixel";"544 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"18 Mp";"";"ok Ótica";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 2 Mp";"ok 4K (2160p)";"30 fps";"ok";"ok 802.11 a/b/g/n";"ok 4.1 com LE/EDR/A2DP";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX";"X";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"1434 minutos";"422 horas";"3410 Mah";"";"";"";"";"";"ok";"ok";"";"";"ok";"ok";"";"ok";"ok";"ok Gorilla Glass 4";"F 2.2";"";"";"";"";"ok";"";"";"";"";"Head 1.05 W/kg Body 1.15 W/kg";"";"";"";"";"";"";"";""
"Sony Xperia XA Ultra";"Android 6.0.1 Marshmallow";"2016/3";"164 x 79 x 8.4 mm";"202 gramas";"R$ 1.499   (ver todos)";"R$ 1.499 - R$ 1.999";"6.8 / 10";"7.9 / 10";"8.1 / 10";"8.8 / 10";"6.4 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"MediaTek Helio P10 MT6755 Cortex-A53";"2 GHz 8 Core";"ok";"Mali-T860 MP2";"3 GB";"16 GB";"ok Micro SD Até 200 GB";"6";"5344 x 4016 pixel";"367 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"21.5 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 16 Mp";"ok Full HD";"30 fps";"";"ok 802.11 a/b/g/n";"ok 4.1 com A2DP/LE/aptX";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV";"ok RDS";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi hotspotDLNA";"Litio";"";"";"2700 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"";"ok";"";"ok";"ok";"ok Scratch-resistant glass";"";"ok";"HDR/Flash LED/Autofocus/Estabilização ótica";"";"";"";"";"1/2.4 ";"";"";"";"";"R$ 1.999";"";"";"";"";"";""
"Asus ZenFone Selfie";"Android 5.0 ASUS ZenUI Lollipop";"2015/2";"156.5 x 77.2 x 10.8 mm";"170 gramas";"R$ 1.195   (ver todos)";"R$ 1.195 - R$ 1.989";"6.8 / 10";"7.5 / 10";"8.1 / 10";"6.8 / 10";"6.9 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Micro";"Qualcomm Snapdragon 615 MSM8939";"Quad-core 1.7 GHz Cortex-A53 + Quad-core 1.0 GHz Cortex-A53";"ok";"Adreno 405";"3 GB";"32 GB";"ok Micro SD Até 128 GB";"5.5";"4128 x 3096 pixel";"401 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 13 Mp";"ok Full HD";"30 fps";"";"ok 802.11 b/g/n/ac";"ok 4.0 com A2DP/EDR";"ok Micro USB 2.0";"";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"100 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"LiPo";"";"";"3000 Mah";"Head 0.64 W/kg Body 0.38 W/kg";"";"";"";"";"ok";"";"";"Full HD, 30fps";"ok";"ok";"";"";"";"ok Gorilla Glass 4";"F 2";"";"Modo Selfie/Dual LED/Autofocus";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Samsung Galaxy Gran Prime";"Android 5.1 Lollipop";"2014/4";"144.8 x 72.1 x 8.6 mm";"156 gramas";"R$ 599   (ver todos)";"R$ 599 - R$ 599";"6.8 / 10";"6.1 / 10";"4.9 / 10";"6 / 10";"5.4 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Micro";"Qualcomm MSM8916 Snapdragon 410";"1.2 GHz Quad Core";"ok";"Adreno 306";"1 GB";"8 GB";"ok Micro SD até 64 GB";"5";"3264 x 2448 pixel";"220 ppi";"TFT LCD";"ok Capacitiva";"ok";"16 milhões";"8 Mp";"";"";"ok";"ok";"ok LED";"";"ok";"ok 5 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS/BeiDou";"ok";"ok";"ok";"ok";"ok";"ok";"X";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX/Xvid";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"1020 minutos";"";"2600 Mah";"Head 0.46 W/kg Body 0.35 W/kg";"";"";"";"";"";"ok";"";"";"X";"ok";"";"";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Lenovo Vibe B";"Android 6.0.1 Marshmallow";"2016/3";"132.5 x 66 x 9.9 mm";"144 gramas";"R$ 299   (ver todos)";"R$ 299 - R$ 599";"6.8 / 10";"4.9 / 10";"3.9 / 10";"5.5 / 10";"1.7 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Micro";"MediaTek MT6735M Cortex-A53";"1 GHz Quad Core";"ok";"Mali-T720MP2";"1 GB";"8 GB";"ok Micro SD Até 32 GB";"4.5";"2591 x 1944 pixel";"218 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"5 Mp";"";"";"X";"X";"ok Dual LED";"ok";"ok";"ok 2 Mp";"ok HD 720p";"30 fps";"X";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"";"ok";"ok MP4/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"660 minutos";"150 horas";"2000 Mah";"";"";"";"";"";"ok";"X";"";"640x480 pixel, 30fps";"X";"X";"";"";"X";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"LG X screen";"Android 6.0 Marshmallow";"2016/2";"142.6 x 71.8 x 7.14 mm";"153 gramas";"R$ 799   (ver todos)";"R$ 799 - R$ 1.511";"6.8 / 10";"6.7 / 10";"5.5 / 10";"7.1 / 10";"5.7 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"Qualcomm Snapdragon 410 MSM8916 Cortex-A53";"1.2 GHz Quad Core";"ok";"Adreno 306";"2 GB";"16 GB";"ok Micro SD Até 128 GB";"4.93";"4160 x 3120 pixel";"298 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"X";"ok LED";"X";"ok";"ok 8 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.0 com A2DP/LE";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV/DIVX/MKV";"";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"";"";"2220 Mah";"Head 0.55 W/kg";"";"";"";"";"";"";"";"";"";"";"";"";"X";"";"";"";"";"";"ok";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ok 1.76 polegadas LCD 80 pixel 520 pixel"
"Sony Xperia XA1 Ultra";"Android 7.0 Nougat";"2017/2";"165 x 79 x 8.1 mm";"188 gramas";"R$ 1.498   (ver todos)";"R$ 1.498 - R$ 2.341";"6.8 / 10";"8.2 / 10";"8.1 / 10";"9.4 / 10";"6.4 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"MediaTek MT6757 Helio P20";"Quad-core 2.3 GHz Cortex-A53 + Quad-core 1.6 GHz Cortex-A53";"ok";"Mali-T880MP2";"4 GB";"64 GB";"ok Micro SD Até 256 GB";"6";"5520 x 4140 pixel";"367 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"23 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 16 Mp";"ok 4K (2160p)";"30 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 4.2 com A2DP/LE/aptX";"ok Type-C 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV";"";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotDLNA";"Litio";"";"";"2700 Mah";"";"";"";"";"";"ok";"ok";"";"Full HD, 30fps";"";"ok";"";"ok";"ok";"ok Gorilla Glass";"F 2";"ok";"Flash LED/Autofocus/OIS";"";"";"";"";"1/2.3 ";"";"";"";"";"";"";"";"";"";"";"";""
"Sony Xperia Z5";"Android 5.1.1 Lollipop";"2015/5";"146 x 72 x 7.3 mm";"156.5 gramas";"R$ 1.519   (ver todos)";"R$ 1.519 - R$ 3.519";"6.8 / 10";"8.3 / 10";"8.3 / 10";"8.7 / 10";"7.6 / 10";"ok Quad Band (850/900/1800/1900)";"ok também disponível single SIM";"Nano";"Qualcomm MSM8994 Snapdragon 810";"Quad-core 1.5 GHz Cortex-A53 + Quad-core 2 GHz Cortex-A57";"ok";"Adreno 430";"3 GB";"32 GB";"ok Micro SD Até 200 GB";"5.2";"5520 x 4140 pixel";"424 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"23 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 5 Mp";"ok 4K (2160p)";"60 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 4.1 com A2DP/aptX";"ok Micro USB 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"300 Mbps";"50 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV";"ok RDS";"X";"ok OTA sync/MHL 3";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotDLNAUSB OTG";"Litio";"1020 minutos";"540 horas";"2900 Mah";"Head 0.75 W/kg Body 0.78 W/kg";"ok";"ok";"";"";"ok";"ok";"ok";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Scratch-resistant glass";"F 1.8";"ok";"HDR";"";"ok";"";"";"1/2.3 ";"";"";"Head 0.55 W/kg Body 0.64 W/kg";"";"";"";"";"";"";"";"";""
"Asus Zenfone 3 Zoom";"Android 6.0.1 ASUS ZenUI 3.0 Marshmallow";"2016/3";"154.3 x 77 x 7.99 mm";"170 gramas";"R$ 1.614   (ver todos)";"R$ 1.614 - R$ 1.799";"6.8 / 10";"8.4 / 10";"8.1 / 10";"8.4 / 10";"8 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Nano";"Qualcomm Snapdragon 625 MSM8953 Cortex-A53";"2 GHz 8 Core";"ok";"Adreno 506";"4 GB";"128 GB";"ok Micro SD Até 2 TB";"5.5";"4608 x 2592 pixel";"401 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"12 Mp";"";"ok Ótica";"ok";"ok";"ok Dual LED";"ok";"ok";"ok 13 Mp";"ok 4K (2160p)";"24 fps";"";"ok 802.11b/g/n";"ok 4.2 com LE/EDR/A2DP";"ok Type-C 2.0";"X";"ok A-GPS/GLONASS/BeiDou";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"150 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi DirectWi-Fi hotspot";"Litio";"";"";"5000 Mah";"";"";"";"";"";"ok";"ok";"ok";"Full HD, 30fps";"ok";"ok";"ok";"";"ok";"ok Gorilla Glass 5";"F 1.7";"";"HDR/Selfie Panoramic";"";"";"";"";"1/2.55 ";"";"";"";"";"";"";"";"";"";"";"";"";"R$ 1.649"
"Quantum MUV";"Android 6.0 Marshmallow";"2016/3";"152.9 x 76.8 x 8.2 mm";"148 gramas";"R$ 429   (ver todos)";"R$ 429 - R$ 839";"6.8 / 10";"5.6 / 10";"5.2 / 10";"7.3 / 10";"1.7 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"";"MediaTek";"1 GHz Quad Core";"ok";"";"1 GB";"16 GB";"ok Micro SD Até 128 GB";"5.5";"4160 x 3120 pixel";"267 ppi";"AMOLED";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 8 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com A2DP/LE";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"LiPo";"";"";"2800 Mah";"";"";"";"";"";"ok";"ok";"";"720p HD, 30fps";"";"";"";"";"ok";"";"F 2";"";"Modo Selfie";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Apple iPhone 7 Plus";"iOS 10";"2016/3";"158.2 x 77.9 x 7.3 mm";"188 gramas";"R$ 3.167   (ver todos)";"R$ 3.167 - R$ 4.799";"6.8 / 10";"9 / 10";"8.1 / 10";"9.1 / 10";"9.5 / 10";"ok Quad Band (850/900/1800/1900)";"X";"Nano";"Apple A10 Fusion Quad Core";"2.2 GHz Quad Core";"ok";"";"3 GB";"256 GB";"X";"5.5";"4608 x 2592 pixel";"401 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"12 Mp";"";"ok Ótica";"ok";"ok";"ok Quad LED";"ok";"ok";"ok 7 Mp";"ok 4K (2160p)";"60 fps";"";"ok 802.11 a/b/g/n/ac";"ok 4.2 com A2DP/LE";"ok 2.0";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"450 Mbps";"50 Mbps";"ok";"ok";"ok";"ok MP4/H.264";"X";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"Litio";"1260 minutos";"384 horas";"2900 Mah";"Head 1.34 W/kg Body 0.95 W/kg";"";"ok";"ok";"ok";"ok";"ok";"ok 240 fps";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Scratch-resistant glass";"F 1.8";"ok";"HDR/Face Detection/Modo Selfie";"";"ok";"";"";"";"";"ok 2 x";"Head 1.19 W/kg Body 1.17 W/kg";"";"";"";"";"";"";"";"";"";""
"Sony Xperia XZ1";"Android 8 Oreo";"2017/3";"148 x 73.4 x 7.4 mm";"156 gramas";"R$ 3.228   (ver todos)";"R$ 3.228 - R$ 3.799";"6.8 / 10";"9.2 / 10";"8.3 / 10";"8.9 / 10";"9.2 / 10";"ok Quad Band (850/900/1800/1900)";"ok Optional Single SIM";"Nano";"Qualcomm MSM8998 Snapdragon 835";"Quad-core 2.45 GHz Kryo + Quad-core 1.9 GHz Kryo";"ok";"Adreno 540";"4 GB";"64 GB";"ok Micro SD Até 256 GB";"5.2";"5057 x 3796 pixel";"424 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"19 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 13 Mp";"ok 4K (2160p)";"60 fps";"ok";"ok 802.11 a/b/g/n/ac";"ok 5.0 com A2DP/LE/aptX";"ok Type-C 3.1";"ok";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"1000 Mbps";"150 Mbps";"ok";"ok";"ok";"ok H.263/H.264/WMV";"";"X";"";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspotDLNA";"Litio";"";"";"2700 Mah";"";"";"ok";"ok";"";"ok";"ok";"ok 960 fps";"Full HD, 30fps";"ok";"ok";"ok";"ok";"ok";"ok Gorilla Glass 5";"F 2";"ok";"";"";"";"";"";"1/2.3 ";"";"";"";"";"";"";"";"";"";"";"";"";""
"Samsung Galaxy J1 2016";"Android 5.1.1 Lollipop";"2016/1";"132.6 x 69.3 x 8.9 mm";"131 gramas";"R$ 395   (ver todos)";"R$ 395 - R$ 999";"6.7 / 10";"5.2 / 10";"3.8 / 10";"5.4 / 10";"3.7 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Micro";"SAMSUNG Exynos 3 Quad 3475 Cortex-A7";"1.2 GHz Quad Core";"X";"Mali-T720";"1 GB";"8 GB";"ok Micro SD Até 128 GB";"4.5";"2592 x 1944 pixel";"245 ppi";"Super AMOLED";"ok Capacitiva";"ok";"16 milhões";"5 Mp";"";"ok Digital";"ok";"ok";"ok LED";"";"ok";"ok 2 Mp";"ok HD 720p";"30 fps";"";"ok 802.11b/g/n";"ok 4.1 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"X";"21.1 Mbps";"5.76 Mbps";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV/DIVX/Xvid";"ok RDS";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspot";"Litio";"720 minutos";"";"2050 Mah";"Head 0.7 W/kg Body 0.59 W/kg";"";"";"";"";"ok";"ok";"";"";"X";"X";"";"";"";"";"F 2.2";"";"";"";"";"";"";"";"";"";"Head 1.58 W/kg Body 1.18 W/kg";"";"";"";"";"";"";"";"";"";""
"Alcatel Pixi 4 (tela 6.0)";"Android 5.1 Lollipop";"2016/1";"165 x 87 x 7.9 mm";"170 gramas";"R$ 399   (ver todos)";"R$ 399 - R$ 899";"6.7 / 10";"5.2 / 10";"4.7 / 10";"7.1 / 10";"1.3 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Micro";"MediaTek MTK8321 Cortex-A7";"1.3 GHz Quad Core";"X";"";"1 GB";"8 GB";"ok Micro SD Até 32 GB";"6";"4160 x 3120 pixel";"184 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"X";"ok LED";"";"ok";"ok 8 Mp";"ok Full HD";"30 fps";"X";"ok 802.11b/g/n";"ok 4.1 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS";"ok";"ok";"ok";"ok";"ok";"ok";"X";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"SNS integrationWi-Fi DirectWi-Fi hotspot";"Litio";"";"";"2600 Mah";"";"";"";"";"";"";"";"";"";"X";"X";"";"";"";"";"";"";"Flash LED";"";"";"";"";"";"";"";"";"";"";"";"R$ 424";"";"";"";"";"";""
"Nokia Lumia 630";"Windows Phone 8.1";"2014/2";"129.5 x 66.7 x 9.2 mm";"134 gramas";"R$ 449   (ver todos)";"R$ 449 - R$ 449";"6.7 / 10";"5.1 / 10";"3.9 / 10";"4.9 / 10";"4.2 / 10";"ok Quad Band (850/900/1800/1900)";"ok Optional Single SIM";"Micro";"Qualcomm Snapdragon 400 MSM8226 Cortex-A7";"1.2 GHz Quad Core";"";"Adreno 305";"512 MB";"8 GB";"ok Micro SD Até 128 GB";"4.5";"2592 x 1944 pixel";"221 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"5 Mp";"";"ok Ótica";"ok";"ok";"X";"";"ok";"X";"ok HD 720p";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com A2DP";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"";"21.1 Mbps";"5.76 Mbps";"ok";"";"ok";"ok MP4/H.263/H.264/WMV";"ok";"DVB-T";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspotDLNAHERE MapsHERE DriveHERE Transit";"Litio";"786 minutos";"600 horas";"1830 Mah";"Head 1.51 W/kg Body 1.52 W/kg";"";"";"";"";"";"";"";"";"";"";"";"ok";"";"ok Gorilla Glass 3";"";"";"";"";"";"";"";"1/4 ";"";"";"Head 1.52 W/kg Body 1.25 W/kg";"";"";"";"";"";"";"";"";"";"";"BL-5H"
"Quantum Sky";"Android 7.0 Nougat";"2017/2";"154.5 x 76.5 x 8.3 mm";"182 gramas";"R$ 1.249   (ver todos)";"R$ 1.249 - R$ 1.499";"6.7 / 10";"7.7 / 10";"8.1 / 10";"7.5 / 10";"5.6 / 10";"ok Quad Band (850/900/1800/1900)";"ok";"Micro";"MediaTek MT6755 Helio P10";"Quad-core 2.0Ghz + Quad-core 1.2Ghz Cortex-A53";"ok";"ARM Mali-T860MP2";"4 GB";"64 GB";"ok Micro SD Slot híbrido SIM/MicroSD atè 256 GB";"5.5";"4160 x 3120 pixel";"401 ppi";"IPS LCD";"ok Capacitiva";"ok";"16 milhões";"13 Mp";"";"ok Digital";"ok";"ok";"ok LED";"ok";"ok";"ok 16 Mp";"ok Full HD";"30 fps";"";"ok 802.11b/g/n";"ok 4.0 com A2DP/LE";"ok Micro USB 2.0";"X";"ok A-GPS/GLONASS";"ok";"ok";"ok";"ok";"ok";"ok";"ok";"-";"-";"ok";"ok";"ok";"ok MP4/H.263/H.264/WMV";"ok";"X";"X";"ok Html/HTML5";"X";"ok";"ok";"ok Polifônicos";"ok";"Wi-Fi hotspot";"LiPo";"";"";"4010 Mah";"";"";"";"";"";"ok";"ok";"";"";"ok";"";"ok";"";"ok";"ok Gorilla Glass 3";"F 2";"";"Modo Selfie/Flash LED";"";"";"";"ok";"";"";"";"";"";"";"R$ 1.499";"";"";"";"";"";"";"";""
